lon,lat,xp,yp,Product,Yld Vol(Dry)(bu/ac),Count,Year,G,R,NIR,SIR1,SIR2,TIR1,TIR2,NDVI,NDWI2,NDWI1
-,-,-,-,['SOYBEANS'],4673.18,52,2017,8312,8423,14121,13564,9726,28809,25969,0.25275017743080197,0.2589488699683502,0.18429991193860862
-,-,-,-,['SOYBEANS'],5390.850000000001,59,2017,8312,8402,13771,13430,9770,28956,26019,0.24214134307491092,0.24720373137707738,0.16995879529331803
-,-,-,-,['SOYBEANS'],4016.5800000000013,51,2017,8626,7750,21674,12182,8206,29106,26168,0.4732191408374116,0.4306270627062706,0.45073627844712183
-,-,-,-,['CORN'],18821.690000000006,73,2017,9048,10009,16488,15553,10719,30021,26697,0.24451824734875646,0.29135338345864664,0.2120410188554416
-,-,-,-,['SOYBEANS'],3965.8699999999994,51,2017,8183,7735,15916,11485,8181,28462,25700,0.3459050357278762,0.3208846840117847,0.3209943146449766
-,-,-,-,['SOYBEANS'],4255.37,52,2017,8217,7963,15304,12335,8844,28490,25752,0.3155112390939958,0.30130521661493986,0.26751697863177076
-,-,-,-,['CORN'],15183.949999999997,84,2017,8221,7543,17680,11587,7972,28756,25920,0.4018950957459462,0.36519825489363344,0.37845002338998907
-,-,-,-,['CORN'],11902.829999999998,41,2017,8571,8786,14774,13998,10001,28681,25819,0.2541595925297114,0.26571000214178625,0.19265388496468214
-,-,-,-,['SOYBEANS'],3087.809999999999,44,2017,8190,8029,14893,12442,8827,28641,25796,0.29945030974609543,0.2903868647922714,0.2557335581787521
-,-,-,-,['SOYBEANS'],4725.670000000001,61,2017,8480,8209,16848,13207,9136,28810,25910,0.3447739154727222,0.330385344283007,0.29679802955665024
-,-,-,-,['SOYBEANS'],5125.929999999999,62,2017,8294,7679,17133,13197,9237,28798,25863,0.3810253103337095,0.34762260589137534,0.2994311717861206
-,-,-,-,['CORN'],25348.19000000001,89,2017,9253,9137,18117,13875,9514,28849,25932,0.3294929184706832,0.323858238947753,0.31135319025731967
-,-,-,-,['CORN'],26714.10999999999,110,2017,9105,10064,16845,15328,10525,30037,26704,0.2519974729644357,0.29826589595375724,0.2309097552064304
-,-,-,-,['SOYBEANS'],2740.1199999999994,49,2017,8860,8758,18005,15678,10610,29945,26775,0.34551432948473637,0.34040573236553134,0.25843089288834525
-,-,-,-,['SOYBEANS'],4040.0100000000007,49,2017,8921,9530,15938,15604,10886,30420,27087,0.2516098633579394,0.28227201415986164,0.18833880107366538
-,-,-,-,['SOYBEANS'],6036.2699999999995,72,2017,8454,8069,16568,12984,9130,28979,26100,0.3449689491415351,0.3242746383182799,0.2894388668378862
-,-,-,-,['SOYBEANS'],4323.679999999999,55,2017,8954,9783,15352,16269,11426,30545,27078,0.2215635567933161,0.2632271867028717,0.1466128911793263
-,-,-,-,['SOYBEANS'],4543.710000000001,51,2017,8261,8521,12974,13564,10065,29190,26275,0.20716445685043033,0.22194490228396516,0.1262641607708668
-,-,-,-,['SOYBEANS'],4056.21,52,2017,8681,8757,14712,14001,10113,28937,25941,0.2537389748178448,0.25781216603257384,0.18525679758308158
-,-,-,-,['CORN'],24482.280000000006,90,2017,8644,8699,15947,13578,9545,28683,25854,0.2940842327355352,0.2969785693953072,0.25113761179978034
-,-,-,-,['SOYBEANS'],2409.2599999999998,46,2017,8344,7930,16467,12425,8685,28699,25845,0.3499200721400172,0.32739510700898794,0.30939885496183206
-,-,-,-,['SOYBEANS'],3276.6,44,2017,8374,8210,15645,12951,9130,29068,26122,0.31167470132047786,0.3027186810441734,0.2629667003027245
-,-,-,-,['CORN'],26323.73000000001,109,2017,8161,7404,19100,11339,7734,28640,25837,0.4412918804708723,0.4012692124280107,0.42356711634493555
-,-,-,-,['SOYBEANS'],3039.54,46,2017,8312,8443,14003,13203,9556,28800,25887,0.24770560456206006,0.25503024871162894,0.18876013413132986
-,-,-,-,['SOYBEANS'],3982.020000000001,59,2017,8303,8595,13135,13758,10136,29398,26348,0.20892774965485503,0.225394159902976,0.1288728460315414
-,-,-,-,['SOYBEANS'],2686.23,27,2017,8240,8261,14096,13250,9482,28999,26014,0.2609920830165049,0.2621776504297994,0.1956908982950208
-,-,-,-,['SOYBEANS'],4071.31,55,2017,8252,8346,14070,13367,9587,28991,26010,0.25535331905781583,0.2606397276229728,0.18949993659382
-,-,-,-,['SOYBEANS'],2565.15,44,2017,8325,8555,13519,13521,9932,29199,26217,0.2248799492615747,0.23777696392602088,0.15295722996887126
-,-,-,-,['SOYBEANS'],5404.609999999999,58,2017,8387,8228,15099,12723,9234,28942,25979,0.2945513782312342,0.28578727752703736,0.24103069905067193
-,-,-,-,['SOYBEANS'],1784.55,22,2017,9996,10290,17184,14576,10651,29402,26209,0.25092815025114656,0.26445916114790285,0.23470450871205317
-,-,-,-,['CORN'],24594.249999999993,89,2017,8887,7781,20357,11144,7599,28413,25737,0.4469400810292132,0.39221720694843387,0.4563599942767206
-,-,-,-,['CORN'],30318.079999999984,114,2017,9278,10322,17263,16617,11449,30102,26771,0.2516222584738082,0.3008552805094005,0.2024937308442463
-,-,-,-,['SOYBEANS'],3474.85,44,2017,8334,7777,16756,12184,8514,28873,25961,0.36599682060897565,0.33567158230370664,0.3261574990106846
-,-,-,-,['SOYBEANS'],3506.9099999999994,48,2017,8251,8389,13411,13475,9799,28956,25982,0.23036697247706422,0.2382051518788662,0.15562257647565705
-,-,-,-,['CORN'],20924.730000000007,73,2017,9121,9087,18070,13944,9558,28861,25948,0.3307802776448061,0.32911625170093045,0.3080932387433039
-,-,-,-,['SOYBEANS'],2107.37,22,2017,9660,9781,16800,14630,10747,29098,26149,0.26406079530491705,0.2698412698412698,0.2197335463026827
-,-,-,-,['CORN'],7584.310000000002,32,2017,8516,8705,15002,13720,9784,28658,25792,0.26561775003163623,0.2757887575474105,0.21052206890986846
-,-,-,-,['SOYBEANS'],3792.8899999999985,55,2017,8466,8386,16375,12775,8997,29329,26325,0.3226444812406607,0.3183849281429894,0.2907930001576541
-,-,-,-,['CORN'],19859.74,85,2017,8636,9167,14849,14364,10235,28624,25818,0.23659227181878748,0.2645518416010219,0.1839419550310955
-,-,-,-,['SOYBEANS'],3686.2299999999996,54,2017,8485,8279,16662,13545,9394,29072,26122,0.3361132272162303,0.32516801208891716,0.2789376727049432
-,-,-,-,['SOYBEANS'],3547.26,49,2017,8078,7817,14989,12163,8399,28863,25938,0.3144786459703587,0.29960549703038974,0.2817684282538054
-,-,-,-,['SOYBEANS'],2700.9299999999994,44,2017,8354,8195,15660,13065,9192,28850,26043,0.3129322993083211,0.3042391938036146,0.2602607436021246
-,-,-,-,['CORN'],20205.370000000006,94,2017,9489,10400,18138,16178,11144,30138,26796,0.27114724227345993,0.31306330763383644,0.23884980534116523
-,-,-,-,['SOYBEANS'],2909.129999999999,42,2017,8381,8020,16838,12539,9043,29391,26336,0.35473489419905063,0.33534240057099807,0.3011861983694602
-,-,-,-,['SOYBEANS'],4928.1900000000005,55,2017,8323,8510,13404,13352,9829,29209,26199,0.22332755316236197,0.23385649192249275,0.15387595230921533
-,-,-,-,['SOYBEANS'],4447.58,57,2017,8248,7796,15750,11819,8372,28336,25638,0.3378068461734477,0.31260938411534295,0.3058618688334301
-,-,-,-,['CORN'],18645.64999999999,74,2017,8614,8737,15674,13708,9637,28693,25800,0.2841751669329401,0.2906785243741766,0.2385128995298487
-,-,-,-,['SOYBEANS'],3853.5700000000006,57,2017,8417,8101,16210,12672,8813,28713,25956,0.33355271276376947,0.3164413042595525,0.29560804060264556
-,-,-,-,['SOYBEANS'],3128.2999999999997,53,2017,8325,7966,15852,12817,9117,28693,25941,0.3310941304895457,0.31132894900111674,0.2697344707437222
-,-,-,-,['SOYBEANS'],3552.3699999999994,51,2017,8590,9125,14196,14699,10941,28769,25977,0.21744350585309377,0.24602826296848943,0.12949039264828738
-,-,-,-,['SOYBEANS'],4103.559999999999,53,2017,8403,7591,18254,12389,8301,28960,26047,0.41257496614432193,0.3695464605919646,0.3748070043306345
-,-,-,-,['CORN'],26200.030000000006,88,2017,7713,6797,17482,9993,6874,28420,25694,0.4400922608015157,0.3877356618376662,0.435539497454426
-,-,-,-,['SOYBEANS'],3178.5999999999995,44,2017,8313,8602,13120,13666,10065,29347,26258,0.2079918976153209,0.2242803154014837,0.1317662281647617
-,-,-,-,['SOYBEANS'],4029.9200000000005,49,2017,8715,8411,16836,13372,9482,29174,26193,0.3337030142195112,0.31783491839849715,0.2794285280036477
-,-,-,-,['SOYBEANS'],3662.78,51,2017,9045,9442,15600,15010,10581,28986,25994,0.2459068764475681,0.26597687157638467,0.19170390741377336
-,-,-,-,['SOYBEANS'],3748.600000000001,49,2017,8692,8739,16269,13771,9595,29610,26594,0.30110364683301344,0.30355354352790354,0.25804206619239095
-,-,-,-,['SOYBEANS'],1179.0099999999998,14,2017,8368,8769,13894,14684,10589,28946,25981,0.22613952256982747,0.2482256760398886,0.13499162684311564
-,-,-,-,['SOYBEANS'],2968.63,47,2017,8630,8408,17082,13253,9232,29251,26305,0.34029030992546094,0.3287181082762912,0.298320285779433
-,-,-,-,['SOYBEANS'],5330.970000000001,58,2017,8453,8469,15967,13756,9716,29218,26240,0.30684236372565066,0.3076986076986077,0.2433905696375034
-,-,-,-,['CORN'],27397.280000000002,97,2017,9001,9869,16094,15678,10920,29925,26618,0.2397642799368332,0.2826459454074517,0.1915303176130895
-,-,-,-,['CORN'],22143.45,84,2017,9679,8977,20819,11904,8150,29139,26161,0.3974358974358974,0.3652698537609024,0.4373295591839553
-,-,-,-,['SOYBEANS'],2123.47,39,2017,8985,9441,17051,13900,9635,29880,26690,0.28725653027329007,0.3098018128744815,0.27789852357041145
-,-,-,-,['SOYBEANS'],3439.219999999999,47,2017,8403,8254,15205,13379,9518,29151,26117,0.29630419028944116,0.2881226702812606,0.23002871819762974
-,-,-,-,['CORN'],33557.32,115,2017,9020,9523,16366,14484,10187,29747,26510,0.26432075398818033,0.28937209485543214,0.23270440251572327
-,-,-,-,['SOYBEANS'],4090.6799999999994,49,2017,8156,7887,15110,11998,8626,28469,25734,0.3140844457972779,0.29889108570446143,0.2731715537580047
-,-,-,-,['CORN'],30388.850000000002,106,2017,8354,8722,14095,14379,10103,28723,25783,0.23548231581715387,0.25573522205888904,0.1649723117613026
-,-,-,-,['SOYBEANS'],6924.779999999999,70,2017,9034,9257,16971,14716,10373,29279,26295,0.2941131615067866,0.3052105364353009,0.241296079578701
-,-,-,-,['SOYBEANS'],1867.8800000000003,22,2017,9617,10067,16454,14948,10727,29347,26164,0.24082802307605294,0.26224540677381,0.2106986497921342
-,-,-,-,['CORN'],23756.41,93,2017,8416,8649,14611,13603,9648,28619,25799,0.25631986242476357,0.2690320059061102,0.2045838657817717
-,-,-,-,['SOYBEANS'],1089.91,20,2017,8940,8768,22011,11611,7917,28720,25835,0.4302608921667371,0.42231268779684017,0.47093023255813954
-,-,-,-,['CORN'],26461.500000000004,107,2017,8346,8021,16320,12606,8769,28642,25801,0.3409473727455733,0.32327900754074435,0.3009685519550401
-,-,-,-,['SOYBEANS'],5369.050000000001,65,2017,8482,8272,16419,13265,9254,28909,25950,0.3299582843951237,0.3187422191879844,0.27908697853776343
-,-,-,-,['SOYBEANS'],7096.829999999998,79,2017,8447,8255,16594,13353,9269,28810,25908,0.33558694514869813,0.3253464318517631,0.2832231373003905
-,-,-,-,['SOYBEANS'],2817.63,42,2017,8376,7893,16513,12395,8603,28814,25936,0.3531918380726051,0.32693157619832053,0.3149386845039019
-,-,-,-,['SOYBEANS'],3697.769999999999,52,2017,8773,9033,16825,13981,9747,29324,26290,0.30133807719081135,0.31455582467380266,0.26637061568568415
-,-,-,-,['CORN'],14122.110000000002,78,2017,9229,10437,17219,16640,11363,30253,26905,0.24522707549898756,0.30210223835450695,0.204884192848646
-,-,-,-,['CORN'],23624.67999999999,85,2017,9143,9958,16907,14804,10175,29989,26648,0.25866368881444257,0.298042226487524,0.24857839155158407
-,-,-,-,['SOYBEANS'],4109.640000000001,57,2017,8814,8847,16703,13431,9444,29594,26452,0.3074755381604697,0.30916643806090055,0.2776226718170345
-,-,-,-,['SOYBEANS'],5600.220000000001,67,2017,8640,9280,14968,14794,10562,29909,26628,0.2345760475090729,0.26804473059979667,0.17258127692910302
-,-,-,-,['SOYBEANS'],4473.529999999999,53,2017,9014,9770,15904,15977,11160,30560,27121,0.2389187504868739,0.2765069427722931,0.17528820573455514
-,-,-,-,['SOYBEANS'],3035.7999999999997,43,2017,8366,7337,19273,12471,8137,28456,25672,0.4485531754979331,0.39462353920185245,0.4062750820868296
-,-,-,-,['CORN'],24844.589999999997,92,2017,8412,8180,16347,12773,8961,28878,25980,0.3329799812451584,0.3204895189628014,0.29184447605500236
-,-,-,-,['SOYBEANS'],3983.120000000001,53,2017,8105,7436,16882,11480,8016,28486,25675,0.3884365490583107,0.35126265658142236,0.3560928588641658
-,-,-,-,['SOYBEANS'],2505.2300000000005,46,2017,8356,7891,16876,12523,8615,28981,26138,0.36278112003876123,0.33766645529486367,0.32407516378329604
-,-,-,-,['SOYBEANS'],3321.7200000000003,50,2017,8475,9008,14109,14519,10489,28808,26008,0.22066012025781892,0.24946865037194474,0.14716643629563378
-,-,-,-,['SOYBEANS'],1114.29,18,2017,8463,8242,14393,14067,9669,29571,26405,0.27174729401369563,0.2594504725236262,0.19632615742664783
-,-,-,-,['CORN'],15402.949999999997,64,2017,9182,9995,16935,15065,10364,30037,26662,0.2577051615298923,0.29685645365087876,0.24070478772116194
-,-,-,-,['SOYBEANS'],4322.93,60,2017,9022,9727,16743,15932,11188,29963,26790,0.2650547789950888,0.2996700950902387,0.1988829615839032
-,-,-,-,['SOYBEANS'],1757.3599999999997,43,2017,8425,8009,16746,12585,8680,28656,25861,0.3529388002423753,0.33057884072941085,0.317234327066782
-,-,-,-,['SOYBEANS'],4562.6399999999985,60,2017,8283,7769,15069,12738,8618,29034,25996,0.31964270076188805,0.29059609455292906,0.2723434795457424
-,-,-,-,['SOYBEANS'],2742.57,44,2017,9235,10103,14766,17551,13042,29962,26851,0.1875025131690056,0.2304487313028624,0.06199654775604143
-,-,-,-,['SOYBEANS'],3273.68,45,2017,8758,8565,16529,12937,9228,29362,26413,0.31736670120347493,0.30731205757899316,0.28345692433124975
-,-,-,-,['SOYBEANS'],5226.884000000002,57,2017,8641,8304,17929,12187,8496,29102,26102,0.3669042808676095,0.34956718103123824,0.35697256385998105
-,-,-,-,['SOYBEANS'],4220.170000000002,53,2017,9221,9093,18961,12882,9098,29336,26310,0.3517501960504741,0.34561067347952595,0.3515093196478848
-,-,-,-,['SOYBEANS'],4463.87,59,2017,10845,11204,15783,17241,13782,29303,26261,0.16967428761996517,0.1854438936457864,0.06768138001014713
-,-,-,-,['CORN'],25272.590000000007,88,2017,9024,9805,16402,15150,10520,29893,26571,0.2517266379211661,0.29017541099661764,0.21848302503528713
-,-,-,-,['SOYBEANS'],4200.49,65,2017,8412,8066,16745,12926,8920,28697,25877,0.34980452218773933,0.33123981396827923,0.3048899279173972
-,-,-,-,['SOYBEANS'],3691.4600000000005,52,2017,8243,8009,15188,12619,8967,28936,26107,0.30947967409578825,0.2964022022107464,0.2575450217346305
-,-,-,-,['CORN'],20625.36,73,2017,8956,9343,17125,14833,10397,29899,26586,0.2940154148405622,0.31321651777155785,0.24445897827192792
-,-,-,-,['SOYBEANS'],4757.190000000002,67,2017,8293,8326,14191,13011,9422,29022,26037,0.2604698672114402,0.262319871908913,0.20196501926904672
-,-,-,-,['SOYBEANS'],5535.749999999998,65,2017,9137,9724,17101,14294,9986,29722,26533,0.27500465983224603,0.30352923241100693,0.2626721305423266
-,-,-,-,['SOYBEANS'],3544.0100000000007,47,2017,8195,7756,16081,11519,8231,28478,25744,0.3492469689977766,0.3248475860932608,0.32288581770319186
-,-,-,-,['SOYBEANS'],2160.02,28,2017,8736,8823,14256,14082,10218,28905,25924,0.2354088132068114,0.24008350730688935,0.1649914194655553
-,-,-,-,['SOYBEANS'],3703.04,45,2017,8697,8019,22839,11651,7855,28712,25840,0.4802644370989695,0.4484398782343988,0.48817358441389197
-,-,-,-,['SOYBEANS'],6088.979999999999,65,2017,8462,8318,16214,13559,9469,28861,25931,0.3218653187673243,0.3141514021721511,0.26262508273955537
-,-,-,-,['SOYBEANS'],4329.0199999999995,53,2017,9021,9887,16070,16063,11152,30508,27112,0.23820164117579073,0.2809373879080148,0.18066269928734113
-,-,-,-,['SOYBEANS'],4307.95,71,2017,8957,9292,17517,14053,9780,29612,26462,0.3067999552389123,0.3233361033466798,0.2834377404110342
-,-,-,-,['SOYBEANS'],4759.860000000001,55,2017,9065,8962,18224,12534,8794,28865,25961,0.34069006106084015,0.3356297409212503,0.3490265748760086
-,-,-,-,['SOYBEANS'],4920.859999999999,63,2017,8396,8065,16569,12801,8856,28675,25871,0.3452139319639523,0.32737832966152614,0.30336283185840707
-,-,-,-,['CORN'],18099.51199999999,81,2017,8458,8833,14296,13943,9953,28639,25795,0.23619698214362922,0.2565702733585304,0.17910016907913728
-,-,-,-,['SOYBEANS'],3395.6000000000004,46,2017,8123,7521,16385,11574,8141,28507,25685,0.37078557684263364,0.3371144116206953,0.3361330832585827
-,-,-,-,['SOYBEANS'],2696.04,46,2017,8365,8055,15867,12709,8954,28720,25962,0.326561324303988,0.3095906239683064,0.27851416139559243
-,-,-,-,['SOYBEANS'],3473.0899999999997,50,2017,8246,7854,15601,12545,8798,28835,25969,0.33029204860370925,0.3084245397743951,0.2788229025779745
-,-,-,-,['CORN'],18200.28999999999,104,2017,9122,10077,17233,15611,10681,30085,26781,0.26202856096667887,0.30775943843672926,0.2347209285663108
-,-,-,-,['SOYBEANS'],7209.649999999998,72,2017,8953,9772,16563,15049,10453,29955,26781,0.2578697550787925,0.2982442389089199,0.22616227420787682
-,-,-,-,['SOYBEANS'],3501.0399999999995,45,2017,8412,7465,19951,11729,8099,29635,26537,0.4554274875984826,0.4068328456087156,0.4225311942959002
-,-,-,-,['SOYBEANS'],3054.7799999999997,50,2017,8465,8591,13873,13615,10039,29167,26160,0.2351317663817664,0.24209866595039842,0.16033790565406492
-,-,-,-,['SOYBEANS'],3279.4700000000007,42,2017,8402,8127,16505,12893,8970,29006,26123,0.3401266645014615,0.3253302284498334,0.2957801766437684
-,-,-,-,['SOYBEANS'],4246.299999999999,52,2017,8678,7605,21764,12449,8096,28415,25681,0.48210698355408765,0.42986663162735694,0.4577361018084394
-,-,-,-,['SOYBEANS'],4677.370000000001,75,2017,8593,8314,16989,13102,8960,28983,25998,0.34284472196972693,0.3281995152841842,0.3094146209873213
-,-,-,-,['SOYBEANS'],4436.87,51,2017,8883,9689,15494,16091,11215,30451,27073,0.23051264742087915,0.271198260655536,0.16020816953086975
-,-,-,-,['SOYBEANS'],3565.91,48,2017,8906,8644,21854,11600,7935,28639,25758,0.43314315692832317,0.42093628088426527,0.4672530128570949
-,-,-,-,['SOYBEANS'],3938.265999999999,49,2017,8993,8665,18913,11837,8257,29309,26214,0.3716005511639713,0.35547910843546193,0.3921972764078027
-,-,-,-,['CORN'],22807.479999999996,92,2017,9051,10013,15912,16033,11357,29706,26522,0.2275409836065574,0.27484677322437207,0.16703949539770435
-,-,-,-,['SOYBEANS'],6218.099999999999,68,2017,8477,8247,16538,13363,9257,28976,26064,0.33451684486584626,0.3222466520087947,0.28226400465206436
-,-,-,-,['SOYBEANS'],5444.85,57,2017,9020,9900,16181,15757,10962,29610,26421,0.24082665541965415,0.28415539065910084,0.19227793537928747
-,-,-,-,['CORN'],23907.440000000013,86,2017,8958,8651,18230,13066,9099,29924,26616,0.35634835013578364,0.3410328085920259,0.33411394489370266
-,-,-,-,['SOYBEANS'],4487.870000000001,46,2017,8273,8432,13258,13169,9670,29061,26137,0.22249884739511294,0.2315266360131903,0.15648988136775993
-,-,-,-,['SOYBEANS'],4203.899999999999,51,2017,8297,8403,13477,13081,9579,29116,26179,0.23190127970749544,0.23789841094883807,0.16906662040249826
-,-,-,-,['SOYBEANS'],4222.199999999999,64,2017,9115,10123,16929,16697,11562,30230,26963,0.25158953127310363,0.3000307172477346,0.18837527640307467
-,-,-,-,['SOYBEANS'],3355.97,47,2017,8706,9189,15215,14535,10509,28975,26074,0.24692673332240617,0.2721040090297228,0.18294199968900637
-,-,-,-,['SOYBEANS'],2852.97,30,2017,8374,8788,13974,14605,10519,28961,26010,0.2278358667955364,0.2505817075353499,0.1410607112236149
-,-,-,-,['SOYBEANS'],3881.219999999999,47,2017,9075,9854,16268,15920,11106,29921,26750,0.24554015772146084,0.28382590853490114,0.18857309856067803
-,-,-,-,['SOYBEANS'],2564.04,46,2017,8389,8001,16598,12563,8682,28648,25853,0.3494857514533111,0.32853083603473804,0.31313291139240507
-,-,-,-,['SOYBEANS'],2966.21,54,2017,9118,10077,16776,16353,11239,29811,26579,0.24946933303541505,0.2957441878427435,0.19764411922184544
-,-,-,-,['SOYBEANS'],2203.84,40,2017,8396,7916,16962,12624,8677,28745,25954,0.3636144384596833,0.33780266582538054,0.32314052810172006
-,-,-,-,['CORN'],18929.140000000003,73,2017,8319,8262,14990,13297,9554,28703,25821,0.2893514536383967,0.28619846411257455,0.22147979139504564
-,-,-,-,['SOYBEANS'],4491.169999999998,59,2017,8430,8511,15077,14180,10203,28384,25670,0.2783618789214855,0.2827668354107287,0.1928006329113924
-,-,-,-,['SOYBEANS'],3692.6999999999994,56,2017,9158,10170,17160,16666,11505,30050,26773,0.2557628979143798,0.30405045976138007,0.19727891156462585
-,-,-,-,['CORN'],23673.189999999984,111,2017,9196,9751,17354,14309,9918,30029,26688,0.2805017524441985,0.3072693032015066,0.2726606042827809
-,-,-,-,['SOYBEANS'],3061.330000000001,48,2017,8946,9731,14564,16409,11798,30266,26911,0.19892982095081294,0.2389621437686091,0.10492375388817236
-,-,-,-,['CORN'],20085.570000000003,78,2017,8417,8746,14654,14182,10068,28658,25870,0.2524786324786325,0.27033938710935806,0.18550279103632392
-,-,-,-,['SOYBEANS'],4411.430000000001,51,2017,8944,9675,15810,15934,11070,30433,27082,0.24072984108299,0.2773693140502545,0.17633928571428573
-,-,-,-,['CORN'],24804.670000000002,91,2017,9184,9767,17400,14257,9882,29289,26325,0.28096587771929177,0.3090580800481493,0.2755663074554651
-,-,-,-,['CORN'],23279.149999999998,88,2017,9815,9456,20077,12395,8545,29016,26071,0.3596315985507737,0.34330255586779074,0.4029068548668856
-,-,-,-,['SOYBEANS'],3316.9,49,2017,8945,9546,16291,15618,10804,30354,27060,0.2610597205557921,0.2910920906641306,0.20250968813434214
-,-,-,-,['CORN'],19424.919999999995,88,2017,9121,10160,17054,15808,10817,30074,26765,0.25332549423091055,0.30307545367717287,0.22378099099422338
-,-,-,-,['CORN'],27535.210000000003,102,2017,8278,7856,16341,12103,8462,28655,25835,0.3506633053684341,0.32751127178195705,0.31766318590493087
-,-,-,-,['SOYBEANS'],6627.549999999999,67,2017,8957,9855,16424,15557,10816,29980,26730,0.2499714601012215,0.29419644616051377,0.20587371512481645
-,-,-,-,['CORN'],20625.71,77,2017,8364,8342,15376,13219,9318,28674,25845,0.29656800742052447,0.2953664700926706,0.24532275046570018
-,-,-,-,['SOYBEANS'],4536.740000000001,57,2017,8446,8870,14110,14875,10742,29036,26056,0.2280243690165361,0.2511083525447774,0.13552229196845325
-,-,-,-,['SOYBEANS'],1650.9599999999998,34,2017,9316,9596,18933,13258,9301,29456,26334,0.32728101230327034,0.3404368296222875,0.34114896932776084
-,-,-,-,['SOYBEANS'],4773.7699999999995,51,2017,9168,9176,18849,12455,8675,29230,26182,0.34515611061552187,0.34554020773102045,0.3696410405464322
-,-,-,-,['CORN'],24816.129999999994,92,2017,8452,8317,15902,13749,9923,28294,25606,0.3131838639085016,0.30590457419725714,0.23151984511132623
-,-,-,-,['SOYBEANS'],5650.100000000002,64,2017,8336,7754,16872,11868,8302,29227,26205,0.37025907577357264,0.3386226594731831,0.3404306030030984
-,-,-,-,['CORN'],25824.760000000006,105,2017,8330,8034,15822,12662,8846,28691,25840,0.32645875251509054,0.31020205366015235,0.2827955245662397
-,-,-,-,['SOYBEANS'],5802.370000000003,60,2017,8986,9905,16110,15372,10662,29828,26586,0.23851624063040552,0.2838699394325789,0.20349619004930525
-,-,-,-,['SOYBEANS'],2426.0499999999993,33,2017,9361,10258,14817,17989,13629,29726,26701,0.181814556331007,0.2256596906278435,0.04176334106728538
-,-,-,-,['SOYBEANS'],2414.73,49,2017,8249,8259,13547,12824,9397,29129,26124,0.2425020636522058,0.2430721233253808,0.18087517433751743
-,-,-,-,['SOYBEANS'],4483.360000000001,51,2017,8289,8364,13826,13175,9587,28933,25998,0.24614691302388464,0.2503730499660864,0.18105326100884125
-,-,-,-,['SOYBEANS'],2868.28,41,2017,8915,8534,15606,11848,8868,28650,25836,0.29295774647887324,0.27286815382733165,0.27531257661191466
-,-,-,-,['SOYBEANS'],3440.55,49,2017,8438,8723,15122,14071,10030,28961,26135,0.26835814636192074,0.28370118845500847,0.20244910941475827
-,-,-,-,['SOYBEANS'],2784.259999999999,43,2017,8946,9106,15464,14434,10604,29429,26306,0.25877085877085876,0.26702171241294553,0.18643547644621758
