lon,lat,xp,yp,Product,Yld Vol(Dry)(bu/ac),Count,Year,G,R,NIR,SIR1,SIR2,TIR1,TIR2,NDVI,NDWI2,NDWI1
-,-,-,-,['SOYBEANS'],6470.28,105,2016,8382,6906,24039,12455,8211,27095,24815,0.5536597188560349,0.482927732025539,0.49079069767441863
-,-,-,-,['SOYBEANS'],4805.24,86,2016,8575,7101,22677,12161,8188,27248,24944,0.5230707233528108,0.45123512095225904,0.46943139478373563
-,-,-,-,['CORN'],25602.720000000005,110,2016,8025,7655,13611,12101,8896,27167,24906,0.28007147559484624,0.2581808097615086,0.20949038077042698
-,-,-,-,['CORN'],15877.799999999997,91,2016,8187,6846,23976,12547,8183,27169,24922,0.5557718512750632,0.4909056990952336,0.4910911408936845
-,-,-,-,['CORN'],22775.699999999997,93,2016,7950,7992,10863,12169,9559,27289,24875,0.1522673031026253,0.15483973847871152,0.06385270786406816
-,-,-,-,['CORN'],25383.059999999994,112,2016,8015,8202,10451,13025,10381,27550,25100,0.12057041762719134,0.13191811978771797,0.003360215053763441
-,-,-,-,['CORN'],18042.33,103,2016,9292,8096,20049,11782,8246,27568,25244,0.4246935512524427,0.36662008793156337,0.4171408376038169
-,-,-,-,['SOYBEANS'],3053.5100000000007,59,2016,8775,7760,21434,13370,9041,27965,25465,0.46838391450298006,0.41904730378364063,0.40666119770303527
-,-,-,-,['CORN'],17447.25,97,2016,9255,7826,21408,11765,8091,27604,25159,0.4645960183348156,0.3963408668427747,0.4514390318315875
-,-,-,-,['SOYBEANS'],3553.61,60,2016,8988,8642,18319,14756,10607,28236,25659,0.3589258558658803,0.34170725455011536,0.2666113531079306
-,-,-,-,['CORN'],20310.119999999995,93,2016,7885,7969,10888,12775,9792,27161,24790,0.1547966272471761,0.15996377776594045,0.05299806576402321
-,-,-,-,['CORN'],20723.22,92,2016,8551,8730,11656,13388,10753,27592,25189,0.14352987344255863,0.15365962290295443,0.04029630951849703
-,-,-,-,['SOYBEANS'],3728.3900000000003,68,2016,8002,8184,10683,13380,10555,27679,25315,0.13245349022102082,0.1434840781375435,0.006026932856201149
-,-,-,-,['CORN'],21793.41000000001,97,2016,8001,7898,12029,11973,9105,27162,24899,0.20730666934310232,0.20109835247129307,0.138355256931958
-,-,-,-,['CORN'],15681.01,75,2016,7884,8026,10308,13130,10227,27375,25009,0.1244682011563216,0.13324538258575197,0.003944485025566107
-,-,-,-,['SOYBEANS'],9074.5,139,2016,8188,8190,12372,12515,9488,27724,25340,0.20338488473883864,0.20350194552529183,0.13193046660567245
-,-,-,-,['SOYBEANS'],6148.406000000002,135,2016,11340,13219,18709,22233,16758,29306,26508,0.17194938611876723,0.24523278644880028,0.055008881495474664
-,-,-,-,['CORN'],27121.200000000008,111,2016,8535,8182,15954,13921,9964,27427,25104,0.32200861783228374,0.30295234595124343,0.23111351184504977
-,-,-,-,['SOYBEANS'],5689.12,126,2016,8351,6916,24246,12783,8357,27078,24886,0.556126050959502,0.4876215602662822,0.4873477900806674
-,-,-,-,['SOYBEANS'],3017.5299999999993,46,2016,7965,7725,13116,11958,8876,27153,24811,0.2586728084065064,0.24434324747402875,0.19279738086576936
-,-,-,-,['SOYBEANS'],4949.04,92,2016,8068,7910,12562,12505,9480,27385,24917,0.22723720203204376,0.21783809985458072,0.13982397241629616
-,-,-,-,['CORN'],3823.909999999999,18,2016,7967,8183,10623,13041,10130,27310,24969,0.12974582580027652,0.14287251210328133,0.023755601599768708
-,-,-,-,['SOYBEANS'],3861.5200000000013,54,2016,7887,7639,12896,11864,8884,27166,24898,0.2560019478938398,0.2410142905259106,0.18420569329660239
-,-,-,-,"['SOYBEANS', 'CORN']",12425.72,84,2016,8100,8065,12201,13263,10226,27409,25111,0.20408566071252343,0.2020097532141274,0.08806349489454675
-,-,-,-,['CORN'],19913.75,85,2016,7938,7990,11215,12967,9929,27340,25052,0.16792501952616506,0.17109591186759254,0.06082103670071888
-,-,-,-,['CORN'],20873.770000000004,93,2016,7982,7998,11213,12303,9579,27298,25010,0.167352037894956,0.16832508465746288,0.07858791843016545
-,-,-,-,['SOYBEANS'],7765.199999999998,119,2016,8425,6970,24296,12632,8311,27160,24897,0.5541482760826457,0.4850401882583051,0.49023215873892106
-,-,-,-,['SOYBEANS'],5278.75,88,2016,8421,6963,24124,12559,8292,27437,25092,0.5520313957602857,0.48250115225072976,0.48840078973346496
-,-,-,-,['CORN'],20258.01000000001,108,2016,8273,6945,23164,12487,8202,27336,25026,0.5386761433458435,0.4736775137576741,0.47701332653191353
-,-,-,-,['CORN'],21020.450000000004,89,2016,7797,7772,10711,12382,9427,27165,24831,0.15901098306551967,0.1574454290036741,0.0637600556162479
-,-,-,-,['SOYBEANS'],5613.939999999998,92,2016,8560,7120,22772,12519,8368,27266,24969,0.5236183594272715,0.4535937699476573,0.4625561978163134
-,-,-,-,['SOYBEANS'],4016.789999999999,75,2016,7934,7955,11281,12825,9736,27207,24829,0.17290496984820128,0.17418683320322664,0.0735119189227768
-,-,-,-,['SOYBEANS'],3488.02,80,2016,8158,8031,12673,12274,9256,27663,25193,0.2242078825347759,0.2167442753588402,0.15582105887181358
-,-,-,-,['CORN'],20578.090000000004,98,2016,7977,8152,10536,13003,10093,27321,24962,0.12756849315068494,0.13822719170312753,0.02147462310339813
-,-,-,-,['SOYBEANS'],6535.129999999998,139,2016,8465,7452,22869,13434,8908,27256,24954,0.5084594835262689,0.45969234697134104,0.4393429209805834
-,-,-,-,['CORN'],29785.069999999985,118,2016,8002,8158,10845,12589,9824,27032,24817,0.14139872651686575,0.15084628853398419,0.049397648652571485
-,-,-,-,['CORN'],19301.540000000005,113,2016,8828,7387,21468,12187,8266,27579,25204,0.4879916825506845,0.4172167942962767,0.4440034976794242
-,-,-,-,['CORN'],20419.309999999998,90,2016,8010,8200,10480,13064,10359,27509,25087,0.12205567451820129,0.13358572201189833,0.005806420653582225
-,-,-,-,['CORN'],14194.539999999999,74,2016,9258,7877,21006,11830,8150,27580,25169,0.45455804452446075,0.38818398096748613,0.4409384003292633
-,-,-,-,['SOYBEANS'],4540.669999999999,85,2016,8084,7977,12171,12121,9216,27283,25016,0.20815961882072662,0.2017773389286596,0.13816804600925797
-,-,-,-,['CORN'],16833.26,109,2016,8671,7346,22016,12458,8428,27614,25254,0.49962536611947417,0.4348747026428129,0.4463276836158192
-,-,-,-,['SOYBEANS'],4407.558999999999,84,2016,8590,7712,21299,13811,9585,27962,25481,0.46833959532591085,0.4252065977449898,0.37929024737728273
-,-,-,-,['CORN'],24118.36,103,2016,8424,8110,14762,13751,10175,27467,25122,0.29083595662819167,0.2733546105408436,0.1839435377150419
-,-,-,-,['CORN'],21174.780000000006,95,2016,8418,8504,11974,13279,10501,27656,25196,0.16945014161539212,0.17438211063162024,0.06553948832035596
-,-,-,-,['CORN'],25927.150000000005,111,2016,7963,8047,10644,12217,9661,27170,24818,0.13894387673211706,0.14408555919815122,0.04841172125092342
-,-,-,-,['SOYBEANS'],5857.2599999999975,91,2016,8390,6940,23318,12266,8196,27189,24920,0.5412783396126645,0.47079601362432194,0.4798502252966935
-,-,-,-,['CORN'],7767.249999999998,36,2016,7996,8053,11505,12095,9311,27160,24899,0.17650066468964107,0.1799394902825496,0.10539969254419677
-,-,-,-,['SOYBEANS'],5295.800000000001,90,2016,8256,7901,14810,12851,9380,27334,24973,0.30421381709303863,0.28414116014913726,0.22447292269532865
-,-,-,-,['CORN'],22185.889999999992,98,2016,8011,8103,10986,12289,9635,27104,24780,0.15102938865315102,0.15660367426435753,0.06551573638523835
-,-,-,-,['SOYBEANS'],1840.5099999999998,25,2016,11371,13348,18859,22394,16766,29336,26523,0.17111187009035303,0.24770095931194178,0.058750877192982456
-,-,-,-,['SOYBEANS'],4814.479999999998,81,2016,8725,7244,22677,12365,8317,27211,24877,0.5157915845058655,0.4443029106426342,0.4633154804155643
-,-,-,-,['CORN'],16772.699999999997,81,2016,8575,7118,22613,12255,8264,27305,25035,0.521173186236588,0.450109016288316,0.4647148362859086
-,-,-,-,['CORN'],17888.499999999996,78,2016,8058,8244,11444,13040,10207,27617,25157,0.16253555465258024,0.1736232181314737,0.05713361969424045
-,-,-,-,['CORN'],21169.629999999997,92,2016,7983,8157,10573,13082,10359,27507,25087,0.12899092365189535,0.13957749514981677,0.010223581119816548
-,-,-,-,['CORN'],10754.43,45,2016,7961,8108,10484,13086,10371,27435,25045,0.12779690189328743,0.13678503659528327,0.005418364900503477
-,-,-,-,['CORN'],22544.329999999998,105,2016,8149,8333,10717,12989,10425,27592,25190,0.12514435695538056,0.13611788402417047,0.01381137073124586
-,-,-,-,['SOYBEANS'],5951.81,87,2016,8628,7080,24215,12703,8394,27286,24914,0.5475315545614315,0.4745912370977073,0.4851728050538195
-,-,-,-,['CORN'],23036.499999999993,98,2016,7920,7910,11011,12014,9382,27273,24875,0.16389197188309285,0.16327716443927948,0.07988035110086794
-,-,-,-,"['SOYBEANS', 'CORN']",9791.148,93,2016,8073,8176,10806,13001,10308,27482,25120,0.13855231271731114,0.1447640235181948,0.023586246092639953
-,-,-,-,['SOYBEANS'],5883.039999999999,95,2016,8577,7112,22680,12420,8329,27236,24966,0.5225563909774437,0.45119493233515695,0.4628011222548292
-,-,-,-,['SOYBEANS'],5313.170000000001,85,2016,8308,7425,18715,12554,8870,27273,25009,0.4319051262433053,0.3851163823409688,0.3568968642378104
-,-,-,-,['SOYBEANS'],3385.890000000001,64,2016,7900,7897,10967,12789,9740,27248,24900,0.16274385072094996,0.1625589653893041,0.05925532428647318
-,-,-,-,['CORN'],23407.169999999995,146,2016,8942,7707,20182,12252,8492,27597,25189,0.447308974864642,0.38593599780249965,0.4076864058031666
-,-,-,-,['CORN'],18500.54000000001,106,2016,9361,7980,21252,11697,8074,27607,25227,0.4540229885057471,0.3884297520661157,0.4493623405851463
-,-,-,-,['CORN'],24414.61999999999,106,2016,7996,8130,10808,12502,9814,27180,24851,0.14140880768824585,0.14954265049989365,0.048200950441276307
-,-,-,-,['CORN'],23878.60000000001,112,2016,8055,8058,11823,13410,10382,27355,25035,0.18937679191187565,0.18955629338967703,0.06489529385273587
-,-,-,-,['CORN'],16100.199999999995,91,2016,9323,8090,20233,11876,8267,27657,25278,0.4287328319740141,0.36912978752199216,0.41985964912280704
-,-,-,-,['SOYBEANS'],1645.4900000000002,27,2016,8357,6936,23282,12290,8203,27218,24951,0.5409358660401086,0.4717279307184171,0.4789264729236144
-,-,-,-,['CORN'],22140.40999999999,92,2016,8163,8067,12808,13263,9704,27338,25024,0.22711377245508982,0.22149635210528826,0.1378820184790334
-,-,-,-,['CORN'],22778.719999999994,96,2016,7994,8183,10646,13229,10535,27652,25164,0.13080885867544745,0.14227467811158798,0.005240545772154289
-,-,-,-,['CORN'],21106.45,103,2016,8019,8199,10623,12923,10153,27440,25048,0.1287854638189353,0.13968458319922755,0.02262225644974971
-,-,-,-,['CORN'],18126.06000000001,94,2016,8073,8112,11669,12863,9863,27351,25044,0.1798190182498357,0.18214973153682504,0.08387516254876463
-,-,-,-,['SOYBEANS'],6882.499999999996,130,2016,7924,6663,25807,12972,8269,27182,24905,0.5895903911302741,0.5301651299991106,0.5146730836952694
-,-,-,-,['SOYBEANS'],6913.162000000003,127,2016,7789,7114,15773,11146,8008,27100,24844,0.37833704723205314,0.3388506917918683,0.3265211723644927
-,-,-,-,['SOYBEANS'],8337.219999999998,121,2016,9876,10154,16879,17518,13836,28199,25719,0.24877002182517663,0.26174546813679683,0.099072114601986
-,-,-,-,['CORN'],19355.649999999998,103,2016,8728,7376,21153,12394,8385,27562,25158,0.48291212450488974,0.4158160704126368,0.43225675401178143
-,-,-,-,['CORN'],16680.59,89,2016,9298,8005,20888,11770,8121,27556,25188,0.44588654691447754,0.38395282581329093,0.44010479506360095
-,-,-,-,['CORN'],19515.670000000002,79,2016,8074,8305,11392,13228,10372,27473,25084,0.15672437427019342,0.170451042843933,0.04686638485572505
-,-,-,-,['SOYBEANS'],6519.16,99,2016,8465,7035,23323,12328,8219,27119,24899,0.5365307332498848,0.4674090851893796,0.47885359203601546
-,-,-,-,['SOYBEANS'],3616.3,66,2016,7838,7864,10757,12539,9626,27331,24979,0.15536222544439074,0.15697768217262706,0.05548741598390816
-,-,-,-,['CORN'],12718.320000000002,52,2016,7972,8128,10574,12922,10226,27496,25098,0.13078815099989305,0.14029979510406557,0.01673076923076923
-,-,-,-,['SOYBEANS'],4073.569999999999,70,2016,7978,8123,10900,13076,10202,27360,25080,0.14598118067602375,0.15478334569339972,0.033077433418633305
-,-,-,-,['CORN'],24260.550000000003,110,2016,7978,8130,10546,12986,10302,27645,25166,0.12936388948382951,0.13863096523429064,0.01170376055257099
-,-,-,-,['SOYBEANS'],4919.61,82,2016,8717,7231,22926,12487,8359,27306,25023,0.5204430148887489,0.449040862118004,0.4656225027968675
-,-,-,-,['CORN'],19342.329999999998,89,2016,7988,8121,10662,13190,10336,27338,25027,0.13528190384922537,0.14337801608579087,0.01552528812267835
-,-,-,-,['CORN'],2252.1899999999996,21,2016,8183,8256,11968,12584,9632,27125,24886,0.18354430379746836,0.1878318693861347,0.10814814814814815
-,-,-,-,['SOYBEANS'],9316.449,156,2016,8121,8029,12432,12126,9168,27289,24992,0.21518987341772153,0.20975040140125528,0.1511111111111111
-,-,-,-,['CORN'],20287.34,85,2016,7906,8064,10379,12976,10061,27502,25109,0.12552187821937863,0.1352474706043205,0.015557729941291586
-,-,-,-,['CORN'],16584.959999999992,83,2016,7955,8120,10659,13016,10088,27298,24967,0.13520421747696895,0.14526700333082626,0.027522051380922542
-,-,-,-,['CORN'],21872.07,92,2016,7886,8067,10355,12995,10119,27342,25009,0.12419932689175986,0.13535442135847817,0.011526814496434503
-,-,-,-,['SOYBEANS'],6494.999999999997,100,2016,8469,7107,23317,12624,8499,27223,24996,0.5328030502235077,0.46712389102120433,0.4657405079205431
-,-,-,-,['SOYBEANS'],4685.550000000002,80,2016,8097,7963,13156,13128,9653,27179,24850,0.24589232444718026,0.2380369830141627,0.15357972730062694
-,-,-,-,['CORN'],16849,87,2016,9064,8404,17519,13347,9910,27716,25322,0.35161825406010105,0.31806041455065265,0.2774071238470232
-,-,-,-,['SOYBEANS'],3871.480000000001,67,2016,8247,8189,12398,13080,10026,27388,25018,0.20444940982173215,0.20106563332526034,0.10577952194077773
-,-,-,-,['CORN'],28657.670000000016,128,2016,7871,7854,10978,12469,9467,27218,24873,0.1658878504672897,0.16483633083983235,0.07390560039129372
-,-,-,-,['CORN'],19592.319999999996,86,2016,7987,7923,11900,12081,9184,27172,24904,0.20062553599354285,0.19676170362548398,0.12881806108897742
-,-,-,-,['CORN'],17692,96,2016,8954,7689,20129,12227,8424,27522,25109,0.44719246531023077,0.38424509163428805,0.40993941092004343
-,-,-,-,['SOYBEANS'],3499.4000000000015,63,2016,7889,7928,11065,12672,9716,27245,24967,0.16516611383141158,0.16756357497098237,0.06491506664741832
-,-,-,-,['CORN'],16405.989999999998,98,2016,9290,7792,21741,11759,8069,27585,25222,0.4723191006670504,0.4012439173729496,0.4586380409258638
-,-,-,-,['CORN'],22447.68000000001,127,2016,9289,8009,20802,11703,8119,27618,25234,0.44403179341223836,0.3826060948456349,0.4385394695895716
-,-,-,-,['SOYBEANS'],3563.38,85,2016,8168,8195,11845,13391,10215,27375,25035,0.18213572854291418,0.183730575126168,0.07388939256572982
-,-,-,-,['SOYBEANS'],5109.429999999998,85,2016,8352,6931,23411,12395,8218,27212,24937,0.5431415200052733,0.4741050908289519,0.4803503114230611
-,-,-,-,['CORN'],25034.390000000003,105,2016,8049,8124,11293,12347,9578,27117,24851,0.1632074985837153,0.1677179195533037,0.08217143404724259
-,-,-,-,['SOYBEANS'],4953.380000000004,88,2016,8071,8032,11937,12211,9308,27217,24920,0.19555310731634032,0.19322271091563376,0.12374676394445752
-,-,-,-,['CORN'],20431.34000000001,96,2016,7877,8027,10228,12899,10083,27318,24985,0.12056970692960832,0.12985363159348245,0.007138988725321254
-,-,-,-,['CORN'],16355.429999999997,87,2016,9307,7931,21223,11806,8135,27634,25243,0.4559237154421349,0.39030461840812314,0.44580693507732133
-,-,-,-,['CORN'],22773.95999999998,119,2016,7845,7975,10424,12733,9944,27307,24977,0.13310506005761183,0.14116809896546062,0.02356637863315004
-,-,-,-,['SOYBEANS'],4221.09,76,2016,8477,7859,14682,11251,8444,27646,25228,0.30269287076882123,0.2679303942311844,0.269739686932457
-,-,-,-,['SOYBEANS'],3124.094,58,2016,7985,8045,11570,12801,9932,27434,25104,0.17970940606678562,0.18332907184863206,0.0761789600967352
-,-,-,-,['SOYBEANS'],6404.369999999999,94,2016,8525,7026,23913,12426,8255,27279,24947,0.5458159604382817,0.4743818977742154,0.48675702561551853
-,-,-,-,['SOYBEANS'],3545.1500000000015,70,2016,8009,7999,11904,12917,9639,27223,24900,0.1962015776516103,0.19560086375734445,0.10513856008912408
-,-,-,-,['CORN'],10869.059999999998,45,2016,7992,8162,10565,13005,10302,27496,25064,0.12831740268062156,0.13865387724308886,0.012603632529831791
-,-,-,-,['CORN'],21131.559999999998,91,2016,7967,8103,10521,13048,10352,27406,25027,0.12983247422680413,0.1381436607529208,0.008096584103866239
-,-,-,-,['CORN'],19087.36,87,2016,8010,8181,10961,13216,10349,27344,25042,0.14523038345000522,0.1555532127984819,0.028718911309244487
-,-,-,-,['SOYBEANS'],2860.319999999999,60,2016,7903,6887,17522,10934,7641,27106,24838,0.4356999467409562,0.3783284169124877,0.3926797281723165
-,-,-,-,['SOYBEANS'],5111.489999999999,78,2016,8495,7024,23255,12481,8265,27276,24955,0.5360480861323029,0.46488188976377953,0.4755710659898477
-,-,-,-,['CORN'],10864.590000000004,56,2016,7911,8052,10489,12719,9979,27338,24919,0.1314384337414379,0.1401086956521739,0.024916943521594685
-,-,-,-,['SOYBEANS'],4269.59,81,2016,8189,7861,14313,13015,9699,27459,25124,0.29097140795526294,0.27215358634788017,0.19215392303848075
-,-,-,-,['CORN'],14886.160000000005,83,2016,9382,8126,20573,11803,8219,27645,25259,0.43370849158507263,0.37359372391921214,0.4290775215337594
-,-,-,-,['CORN'],24323.76,106,2016,7894,7927,10939,12490,9537,27129,24814,0.15965228453302238,0.1616842775978336,0.06847040437585467
-,-,-,-,['CORN'],22744.8,111,2016,8034,8165,11477,13277,10090,27174,24795,0.1686182669789227,0.17646455845420533,0.06431121620995038
-,-,-,-,['CORN'],19649.32999999999,105,2016,7985,8173,10722,13002,10183,27305,24974,0.13490341360148186,0.1463088683380553,0.02578330542932313
-,-,-,-,['SOYBEANS'],5977.010000000001,88,2016,8646,7142,23502,12535,8338,27316,24971,0.5338728625505809,0.46211272863008584,0.4762562814070352
-,-,-,-,['CORN'],12650.45,66,2016,9284,8063,20379,11749,8161,27595,25222,0.43302158779270095,0.3740349930890335,0.4281009110021023
-,-,-,-,['CORN'],11112.699999999997,45,2016,8203,7924,13997,13063,9612,27343,25024,0.27704028100907807,0.260990990990991,0.18573425388622983
-,-,-,-,['CORN'],15571.19,78,2016,8141,8076,12826,13210,10105,27444,25189,0.22725098076739067,0.22344636810225593,0.11866032881252453
-,-,-,-,['CORN'],21970.13,100,2016,8017,7880,12067,11914,9062,27192,24895,0.20990625156665163,0.2016530571599283,0.1422215911780018
-,-,-,-,['CORN'],19685.010000000006,89,2016,7961,8128,10530,13071,10348,27555,25123,0.1287383428020152,0.13893245362608836,0.008717310087173101
-,-,-,-,['CORN'],16445.110000000004,82,2016,8047,8238,11492,13011,10131,27625,25143,0.16492650785605675,0.1763140385894877,0.06294223743236368
-,-,-,-,['CORN'],15393.740000000002,84,2016,9349,8070,20405,11823,8237,27678,25316,0.4331870061457419,0.3715802917254823,0.42483066824942395
-,-,-,-,['CORN'],20877.81000000001,107,2016,9305,7941,21091,11755,8107,27532,25171,0.4529484706530725,0.3877483879457823,0.4446879923282417
-,-,-,-,['CORN'],16134.759999999997,83,2016,7995,8122,11214,12854,10101,27453,25064,0.15990897807199006,0.16757769795408403,0.052216748768472904
-,-,-,-,['CORN'],19619.699999999997,89,2016,8534,7210,21484,12356,8351,27526,25137,0.4974559141283892,0.4314078219734826,0.44018769901122845
-,-,-,-,['SOYBEANS'],5869.550000000004,87,2016,8502,7014,23841,12499,8257,27245,24947,0.5453573164803112,0.4742602727019757,0.4855131160819989
-,-,-,-,['CORN'],11715.910000000003,52,2016,8593,8869,14020,14403,10830,28842,26077,0.22504259688059766,0.2399946933180029,0.1283702213279678
-,-,-,-,['CORN'],21175.749999999996,91,2016,8012,8181,10685,13124,10385,27506,25073,0.1327255380048765,0.14296411188960795,0.014238253440911248
-,-,-,-,['CORN'],21402.82,118,2016,8682,7245,21741,12365,8315,27643,25278,0.5001034982405299,0.42924760871708906,0.44669949427734895
-,-,-,-,['SOYBEANS'],3288.269999999999,65,2016,8180,8080,13082,12971,9780,27306,24990,0.2363670730554768,0.23055215878092372,0.14443180824074883
-,-,-,-,['SOYBEANS'],6225.000000000003,97,2016,8046,7878,13183,12041,9020,27239,24993,0.2518873747685295,0.24198030995336567,0.18749718506508128
-,-,-,-,['SOYBEANS'],3264.1200000000013,68,2016,7941,8080,10521,13060,10323,27326,24991,0.1312295037901188,0.13974650633734156,0.009499136442141624
-,-,-,-,['CORN'],21481.829999999994,94,2016,7827,7723,11383,12243,9250,27169,24936,0.19156285983460694,0.1851119208745445,0.10337808365240149
-,-,-,-,['SOYBEANS'],4345.889999999999,85,2016,8381,6924,24333,12537,8243,27598,25212,0.5569632402341875,0.48761997921379224,0.493921905697446
-,-,-,-,['CORN'],27967.029999999988,115,2016,7941,7936,10949,11993,9363,27205,24889,0.15954461212602594,0.15923769190047643,0.07808192201654195
-,-,-,-,['CORN'],15807.600000000004,83,2016,9296,7830,21660,11761,8071,27661,25249,0.46897253306205494,0.3994056079596847,0.45706501631293933
-,-,-,-,['CORN'],23025.289999999994,100,2016,8062,8005,12007,12072,9196,27158,24910,0.19998001199280432,0.1965718271961732,0.13257557892751026
-,-,-,-,['CORN'],20786.249999999996,91,2016,7977,8183,10562,13154,10377,27604,25158,0.1269138436916511,0.1394357840228707,0.008835187926835093
-,-,-,-,['CORN'],23999.150000000005,109,2016,8030,8131,11468,12940,10046,27606,25130,0.17026378896882494,0.17632577700276952,0.06609649530538254
-,-,-,-,['SOYBEANS'],6869.599999999999,101,2016,8565,7160,22493,12465,8380,27195,24962,0.5170809024382018,0.44845128469315476,0.45713082628834256
-,-,-,-,['CORN'],11687.260000000004,50,2016,8100,8144,11732,12434,9543,27176,24910,0.18051921915878447,0.18313836224283986,0.10289071680376029
-,-,-,-,['CORN'],11967.610000000004,62,2016,9140,7730,21428,11700,8026,27584,25154,0.46978530763426846,0.40198900811305943,0.4550145990357846
-,-,-,-,['CORN'],3780.86,34,2016,9231,7794,21488,11756,8082,27564,25188,0.4676593128884639,0.3990038738240177,0.45336489685492054
-,-,-,-,['SOYBEANS'],6258.628000000004,103,2016,8405,6955,24050,12624,8305,27354,24991,0.5513626834381551,0.48205207209983053,0.48663266883016537
-,-,-,-,['CORN'],19171.280000000002,81,2016,8256,6986,22156,12576,8318,27629,25268,0.5205545261135132,0.4570564250953571,0.45409201286342454
-,-,-,-,['CORN'],20021.959999999995,87,2016,8011,8222,10377,13058,10437,27595,25149,0.11586644443249637,0.12867087230802698,-0.0028826751225136927
-,-,-,-,['CORN'],22977.63999999999,102,2016,8080,8110,12247,12516,9539,27124,24766,0.20322247875423688,0.20499827815221133,0.12430000918020748
-,-,-,-,['SOYBEANS'],4506.040000000001,71,2016,8600,7157,22963,12504,8352,27202,24880,0.5247675962815405,0.45505813769286824,0.46658151045824686
-,-,-,-,['CORN'],15768.96,84,2016,9343,8064,20781,11761,8131,27606,25192,0.44087363494539783,0.37969725136104104,0.4375345877144438
-,-,-,-,['CORN'],14160.380000000001,84,2016,9368,8083,20662,11815,8202,27645,25252,0.43760654026787266,0.3760905760905761,0.431679600886918
-,-,-,-,['SOYBEANS'],5282.640000000001,82,2016,8510,7044,23478,12623,8363,27214,24876,0.5384312954590131,0.4679254720520195,0.47470242768757265
-,-,-,-,['CORN'],12829.849999999999,78,2016,8058,8254,11289,13151,10290,27659,25156,0.1552985723788569,0.16700263606760737,0.04629500903656333
-,-,-,-,['SOYBEANS'],6370.120000000001,98,2016,8379,6941,23451,12409,8234,27190,24933,0.5432350618583838,0.47351555136663526,0.48025879753826733
-,-,-,-,['CORN'],18205.98,95,2016,8678,7276,21526,12374,8326,27581,25202,0.49475730852024163,0.42537412263276386,0.442181428380008
-,-,-,-,['CORN'],25278.55,178,2016,8698,7245,21700,12377,8286,27418,25069,0.49939540507859737,0.4277255082571222,0.44734209297672245
-,-,-,-,['CORN'],20987.3,119,2016,8147,8220,11787,12516,9600,27142,24929,0.17828759934023092,0.18260258854218922,0.1022583812596437
-,-,-,-,['SOYBEANS'],4251.72,76,2016,9004,8571,16604,14270,10242,27827,25343,0.31908639523336646,0.29678225554514215,0.23698130075243984
-,-,-,-,['CORN'],19593.550000000003,88,2016,7983,8155,10588,13164,10409,27429,25040,0.1298084618257483,0.1402724678261806,0.008525027384864504
-,-,-,-,['SOYBEANS'],4872.357,84,2016,7922,8064,10937,12649,9738,27312,24954,0.1512025682858797,0.15987061880269368,0.05799274486094317
-,-,-,-,['SOYBEANS'],6623.660000000002,105,2016,8480,7032,23322,12304,8208,27093,24848,0.5366673255584108,0.46670020753411734,0.47935299714557567
-,-,-,-,['CORN'],22089.320000000003,99,2016,8015,8039,11368,12219,9456,27227,24941,0.17153604369557376,0.17298663777537018,0.09181713407606608
-,-,-,-,['CORN'],23556.89,102,2016,8088,7958,12830,13072,9700,27524,25144,0.2343659803732923,0.22669471268763744,0.13892587660896583
-,-,-,-,['CORN'],23110.61000000001,99,2016,7996,8098,10770,12381,9813,27203,24911,0.14161543353826583,0.14782052648406693,0.046494680075790704
-,-,-,-,['SOYBEANS'],4572.539999999999,79,2016,8149,7993,12828,12338,9364,27478,25154,0.23221747274386437,0.22305382085140868,0.15609228550829127
-,-,-,-,['CORN'],13728.310000000001,60,2016,8551,7491,19317,12530,8785,28030,25535,0.4411369740376007,0.3863212286493469,0.37477759590064763
-,-,-,-,['SOYBEANS'],4952.5599999999995,87,2016,8332,6875,24601,12630,8271,27611,25185,0.5631592324310586,0.49400297573862084,0.4967753711365296
-,-,-,-,['CORN'],22376.440000000002,105,2016,8024,8358,10825,13534,10575,27378,25023,0.12860345097221498,0.14860204785399755,0.011682242990654205
-,-,-,-,['SOYBEANS'],3691.8599999999997,65,2016,7901,7985,10804,12940,9993,27408,25077,0.15003459470967057,0.15519914461373965,0.03899600903976535
-,-,-,-,['CORN'],19342.010000000002,87,2016,7957,8112,10349,12893,10292,27491,25086,0.12117436758572125,0.13066754069703923,0.002761494113657284
-,-,-,-,['CORN'],27823.27,114,2016,7727,7116,14549,11451,8262,27225,24970,0.343087929840757,0.30624887771592746,0.2756126430231029
-,-,-,-,['SOYBEANS'],6421.049999999999,107,2016,8426,6950,24017,12693,8326,27088,24821,0.551135079277941,0.4805659156058318,0.485143616856816
-,-,-,-,['CORN'],22764.229999999985,101,2016,7771,7348,13705,11528,8515,27024,24791,0.3019522158362229,0.27630843732538646,0.23357335733573356
-,-,-,-,['SOYBEANS'],4704.989999999999,74,2016,8442,6972,23956,12688,8337,27053,24842,0.5491464045525091,0.47885671955058956,0.48366519059858176
-,-,-,-,['CORN'],22695.480000000007,126,2016,8722,7522,20217,12052,8324,27671,25283,0.4576588918129709,0.397214831196655,0.41669878420517853
-,-,-,-,['SOYBEANS'],4463.997,83,2016,8388,6907,24857,12600,8294,27598,25192,0.5651051504848256,0.49538276432546247,0.49962293746794967
